index,s_m,phase,theta_deg,x_m,y_m,z_m,rx,ry,rz,pivot_x_m,pivot_y_m,pivot_z_m
630,0.254032,0.7540,-11.8065,0.503081,-0.045968,0.579909,0.094073,-0.020353,-1.609140,0.501982,-0.046646,0.594853
631,0.254435,0.8044,-9.3871,0.502449,-0.045565,0.579876,0.060080,0.012309,-1.610744,0.501982,-0.046242,0.594853
632,0.254839,0.8548,-6.9677,0.501816,-0.045161,0.579869,0.026065,0.044969,-1.611823,0.501982,-0.045839,0.594853
633,0.255242,0.9052,-4.5484,0.501184,-0.044758,0.579890,-0.007970,0.077626,-1.612378,0.501982,-0.045436,0.594853
634,0.255645,0.9556,-2.1290,0.500553,-0.044355,0.579937,-0.042022,0.110276,-1.612408,0.501982,-0.045033,0.594853
635,0.256048,0.0060,0.2903,0.499925,-0.043952,0.580010,-0.076089,0.142916,-1.611913,0.501982,-0.044629,0.594853
636,0.256452,0.0565,2.7097,0.499300,-0.043548,0.580110,-0.110166,0.175545,-1.610892,0.501982,-0.044226,0.594853
637,0.256855,0.1069,5.1290,0.498680,-0.043145,0.580237,-0.144251,0.208158,-1.609344,0.501982,-0.043823,0.594853
638,0.257258,0.1573,7.5484,0.498066,-0.042742,0.580389,-0.178342,0.240754,-1.607269,0.501982,-0.043420,0.594853
639,0.257661,0.2077,9.9677,0.497459,-0.042339,0.580567,-0.212435,0.273328,-1.604666,0.501982,-0.043016,0.594853
640,0.258065,0.2581,11.6129,0.497051,-0.041935,0.580703,-0.235618,0.295466,-1.602594,0.501982,-0.042613,0.594853
641,0.258468,0.3085,9.1935,0.497652,-0.041532,0.580507,-0.201525,0.262907,-1.605557,0.501982,-0.042210,0.594853
642,0.258871,0.3589,6.7742,0.498262,-0.041129,0.580337,-0.167432,0.230325,-1.607991,0.501982,-0.041807,0.594853
643,0.259274,0.4093,4.3548,0.498878,-0.040726,0.580193,-0.133343,0.197724,-1.609897,0.501982,-0.041404,0.594853
644,0.259677,0.4597,1.9355,0.499499,-0.040323,0.580075,-0.099260,0.165105,-1.611276,0.501982,-0.041000,0.594853
645,0.260081,0.5101,-0.4839,0.500126,-0.039919,0.579984,-0.065186,0.132472,-1.612128,0.501982,-0.040597,0.594853
646,0.260484,0.5605,-2.9032,0.500755,-0.039516,0.579919,-0.031124,0.099829,-1.612456,0.501982,-0.040194,0.594853
647,0.260887,0.6109,-5.3226,0.501386,-0.039113,0.579880,0.002923,0.067176,-1.612257,0.501982,-0.039791,0.594853
648,0.261290,0.6613,-7.7419,0.502019,-0.038710,0.579868,0.036952,0.034518,-1.611535,0.501982,-0.039387,0.594853
649,0.261694,0.7117,-10.1613,0.502651,-0.038306,0.579883,0.070961,0.001857,-1.610288,0.501982,-0.038984,0.594853
650,0.262097,0.7621,-11.4194,0.502980,-0.037903,0.579902,0.088636,-0.015127,-1.609432,0.501982,-0.038581,0.594853
651,0.262500,0.8125,-9.0000,0.502348,-0.037500,0.579873,0.054639,0.017535,-1.610952,0.501982,-0.038178,0.594853
652,0.262903,0.8629,-6.5806,0.501715,-0.037097,0.579871,0.020621,0.050195,-1.611947,0.501982,-0.037775,0.594853
653,0.263306,0.9133,-4.1613,0.501083,-0.036694,0.579895,-0.013418,0.082850,-1.612418,0.501982,-0.037371,0.594853
654,0.263710,0.9637,-1.7419,0.500452,-0.036290,0.579947,-0.047472,0.115499,-1.612364,0.501982,-0.036968,0.594853
655,0.264113,0.0141,0.6774,0.499825,-0.035887,0.580024,-0.081540,0.148138,-1.611785,0.501982,-0.036565,0.594853
656,0.264516,0.0645,3.0968,0.499200,-0.035484,0.580129,-0.115619,0.180764,-1.610680,0.501982,-0.036162,0.594853
657,0.264919,0.1149,5.5161,0.498581,-0.035081,0.580259,-0.149705,0.213375,-1.609048,0.501982,-0.035758,0.594853
658,0.265323,0.1653,7.9355,0.497968,-0.034677,0.580416,-0.183797,0.245967,-1.606888,0.501982,-0.035355,0.594853
659,0.265726,0.2157,10.3548,0.497363,-0.034274,0.580598,-0.217890,0.278538,-1.604201,0.501982,-0.034952,0.594853
660,0.266129,0.2661,11.2258,0.497146,-0.033871,0.580670,-0.230163,0.290258,-1.603103,0.501982,-0.034549,0.594853
661,0.266532,0.3165,8.8065,0.497749,-0.033468,0.580479,-0.196070,0.257695,-1.605982,0.501982,-0.034146,0.594853
662,0.266935,0.3669,6.3871,0.498360,-0.033065,0.580313,-0.161978,0.225110,-1.608331,0.501982,-0.033742,0.594853
663,0.267339,0.4173,3.9677,0.498977,-0.032661,0.580173,-0.127889,0.192506,-1.610153,0.501982,-0.033339,0.594853
664,0.267742,0.4677,1.5484,0.499599,-0.032258,0.580059,-0.093808,0.159885,-1.611448,0.501982,-0.032936,0.594853
665,0.268145,0.5181,-0.8710,0.500226,-0.031855,0.579972,-0.059735,0.127250,-1.612216,0.501982,-0.032533,0.594853
666,0.268548,0.5685,-3.2903,0.500856,-0.031452,0.579911,-0.025676,0.094605,-1.612459,0.501982,-0.032129,0.594853
667,0.268952,0.6190,-5.7097,0.501488,-0.031048,0.579877,0.008369,0.061951,-1.612177,0.501982,-0.031726,0.594853
668,0.269355,0.6694,-8.1290,0.502120,-0.030645,0.579869,0.042395,0.029293,-1.611370,0.501982,-0.031323,0.594853
669,0.269758,0.7198,-10.5484,0.502753,-0.030242,0.579888,0.076400,-0.003369,-1.610039,0.501982,-0.030920,0.594853
670,0.270161,0.7702,-11.0323,0.502879,-0.029839,0.579895,0.083198,-0.009901,-1.609710,0.501982,-0.030516,0.594853
671,0.270565,0.8206,-8.6129,0.502247,-0.029435,0.579871,0.049198,0.022760,-1.611146,0.501982,-0.030113,0.594853
672,0.270968,0.8710,-6.1935,0.501614,-0.029032,0.579873,0.015176,0.055420,-1.612058,0.501982,-0.029710,0.594853
673,0.271371,0.9214,-3.7742,0.500982,-0.028629,0.579902,-0.018865,0.088075,-1.612445,0.501982,-0.029307,0.594853
674,0.271774,0.9718,-1.3548,0.500352,-0.028226,0.579957,-0.052922,0.120722,-1.612307,0.501982,-0.028904,0.594853
675,0.272177,0.0222,1.0645,0.499724,-0.027823,0.580039,-0.086992,0.153359,-1.611643,0.501982,-0.028500,0.594853
676,0.272581,0.0726,3.4839,0.499101,-0.027419,0.580148,-0.121072,0.185983,-1.610454,0.501982,-0.028097,0.594853
677,0.272984,0.1230,5.9032,0.498483,-0.027016,0.580283,-0.155160,0.218591,-1.608738,0.501982,-0.027694,0.594853
678,0.273387,0.1734,8.3226,0.497871,-0.026613,0.580443,-0.189251,0.251180,-1.606494,0.501982,-0.027291,0.594853
679,0.273790,0.2238,10.7419,0.497266,-0.026210,0.580630,-0.223345,0.283748,-1.603721,0.501982,-0.026887,0.594853
680,0.274194,0.2742,10.8387,0.497242,-0.025806,0.580638,-0.224708,0.285050,-1.603599,0.501982,-0.026484,0.594853
681,0.274597,0.3246,8.4194,0.497847,-0.025403,0.580450,-0.190615,0.252483,-1.606393,0.501982,-0.026081,0.594853
682,0.275000,0.3750,6.0000,0.498458,-0.025000,0.580289,-0.156523,0.219895,-1.608658,0.501982,-0.025678,0.594853
683,0.275403,0.4254,3.5806,0.499076,-0.024597,0.580153,-0.122436,0.187287,-1.610395,0.501982,-0.025275,0.594853
684,0.275806,0.4758,1.1613,0.499699,-0.024194,0.580043,-0.088355,0.154664,-1.611606,0.501982,-0.024871,0.594853
685,0.276210,0.5262,-1.2581,0.500327,-0.023790,0.579960,-0.054285,0.122028,-1.612290,0.501982,-0.024468,0.594853
686,0.276613,0.5766,-3.6774,0.500957,-0.023387,0.579903,-0.020227,0.089381,-1.612449,0.501982,-0.024065,0.594853
687,0.277016,0.6270,-6.0968,0.501589,-0.022984,0.579874,0.013814,0.056726,-1.612083,0.501982,-0.023662,0.594853
688,0.277419,0.6774,-8.5161,0.502221,-0.022581,0.579870,0.047837,0.024067,-1.611193,0.501982,-0.023258,0.594853
689,0.277823,0.7278,-10.9355,0.502854,-0.022177,0.579894,0.081839,-0.008595,-1.609778,0.501982,-0.022855,0.594853
690,0.278226,0.7782,-10.6452,0.502778,-0.021774,0.579890,0.077760,-0.004675,-1.609975,0.501982,-0.022452,0.594853
691,0.278629,0.8286,-8.2258,0.502145,-0.021371,0.579869,0.043756,0.027986,-1.611327,0.501982,-0.022049,0.594853
692,0.279032,0.8790,-5.8065,0.501513,-0.020968,0.579876,0.009730,0.060645,-1.612155,0.501982,-0.021646,0.594853
693,0.279435,0.9294,-3.3871,0.500881,-0.020565,0.579909,-0.024313,0.093299,-1.612458,0.501982,-0.021242,0.594853
694,0.279839,0.9798,-0.9677,0.500251,-0.020161,0.579969,-0.058373,0.125945,-1.612236,0.501982,-0.020839,0.594853
695,0.280242,0.0302,1.4516,0.499624,-0.019758,0.580055,-0.092444,0.158580,-1.611488,0.501982,-0.020436,0.594853
696,0.280645,0.0806,3.8710,0.499002,-0.019355,0.580168,-0.126526,0.191201,-1.610215,0.501982,-0.020033,0.594853
697,0.281048,0.1310,6.2903,0.498385,-0.018952,0.580307,-0.160614,0.223806,-1.608414,0.501982,-0.019629,0.594853
698,0.281452,0.1815,8.7097,0.497774,-0.018548,0.580471,-0.194706,0.256392,-1.606086,0.501982,-0.019226,0.594853
699,0.281855,0.2319,11.1290,0.497170,-0.018145,0.580662,-0.228799,0.288956,-1.603229,0.501982,-0.018823,0.594853
700,0.282258,0.2823,10.4516,0.497338,-0.017742,0.580606,-0.219253,0.279841,-1.604082,0.501982,-0.018420,0.594853
701,0.282661,0.3327,8.0323,0.497944,-0.017339,0.580423,-0.185160,0.247270,-1.606791,0.501982,-0.018016,0.594853
702,0.283065,0.3831,5.6129,0.498557,-0.016935,0.580265,-0.151069,0.214679,-1.608971,0.501982,-0.017613,0.594853
703,0.283468,0.4335,3.1935,0.499176,-0.016532,0.580133,-0.116982,0.182069,-1.610624,0.501982,-0.017210,0.594853
704,0.283871,0.4839,0.7742,0.499799,-0.016129,0.580028,-0.082903,0.149443,-1.611751,0.501982,-0.016807,0.594853
705,0.284274,0.5343,-1.6452,0.500427,-0.015726,0.579949,-0.048835,0.116805,-1.612351,0.501982,-0.016404,0.594853
706,0.284677,0.5847,-4.0645,0.501058,-0.015323,0.579897,-0.014780,0.084156,-1.612426,0.501982,-0.016000,0.594853
707,0.285081,0.6351,-6.4839,0.501690,-0.014919,0.579871,0.019259,0.051501,-1.611976,0.501982,-0.015597,0.594853
708,0.285484,0.6855,-8.9032,0.502323,-0.014516,0.579872,0.053279,0.018841,-1.611002,0.501982,-0.015194,0.594853
709,0.285887,0.7359,-11.3226,0.502955,-0.014113,0.579900,0.087277,-0.013820,-1.609503,0.501982,-0.014791,0.594853
710,0.286290,0.7863,-10.2581,0.502677,-0.013710,0.579884,0.072321,0.000551,-1.610227,0.501982,-0.014387,0.594853
711,0.286694,0.8367,-7.8387,0.502044,-0.013306,0.579868,0.038313,0.033212,-1.611495,0.501982,-0.013984,0.594853
712,0.287097,0.8871,-5.4194,0.501412,-0.012903,0.579879,0.004284,0.065870,-1.612239,0.501982,-0.013581,0.594853
713,0.287500,0.9375,-3.0000,0.500780,-0.012500,0.579917,-0.029762,0.098523,-1.612458,0.501982,-0.013178,0.594853
714,0.287903,0.9879,-0.5806,0.500151,-0.012097,0.579981,-0.063823,0.131167,-1.612152,0.501982,-0.012775,0.594853
715,0.288306,0.0383,1.8387,0.499524,-0.011694,0.580071,-0.097897,0.163800,-1.611320,0.501982,-0.012371,0.594853
716,0.288710,0.0887,4.2581,0.498903,-0.011290,0.580188,-0.131980,0.196419,-1.609962,0.501982,-0.011968,0.594853
717,0.289113,0.1391,6.6774,0.498286,-0.010887,0.580331,-0.166069,0.229021,-1.608077,0.501982,-0.011565,0.594853
718,0.289516,0.1895,9.0968,0.497677,-0.010484,0.580500,-0.200161,0.261604,-1.605664,0.501982,-0.011162,0.594853
719,0.289919,0.2399,11.5161,0.497075,-0.010081,0.580695,-0.234254,0.294164,-1.602722,0.501982,-0.010758,0.594853
720,0.290323,0.2903,10.0645,0.497435,-0.009677,0.580575,-0.213799,0.274631,-1.604551,0.501982,-0.010355,0.594853
721,0.290726,0.3407,7.6452,0.498042,-0.009274,0.580396,-0.179705,0.242057,-1.607175,0.501982,-0.009952,0.594853
722,0.291129,0.3911,5.2258,0.498655,-0.008871,0.580242,-0.145615,0.209462,-1.609271,0.501982,-0.009549,0.594853
723,0.291532,0.4415,2.8065,0.499275,-0.008468,0.580115,-0.111529,0.176849,-1.610840,0.501982,-0.009146,0.594853
724,0.291935,0.4919,0.3871,0.499900,-0.008065,0.580014,-0.077451,0.144222,-1.611882,0.501982,-0.008742,0.594853
725,0.292339,0.5423,-2.0323,0.500528,-0.007661,0.579939,-0.043385,0.111582,-1.612398,0.501982,-0.008339,0.594853
726,0.292742,0.5927,-4.4516,0.501159,-0.007258,0.579891,-0.009332,0.078932,-1.612389,0.501982,-0.007936,0.594853
727,0.293145,0.6431,-6.8710,0.501791,-0.006855,0.579870,0.024704,0.046276,-1.611855,0.501982,-0.007533,0.594853
728,0.293548,0.6935,-9.2903,0.502424,-0.006452,0.579875,0.058720,0.013615,-1.610797,0.501982,-0.007129,0.594853
729,0.293952,0.7440,-11.7097,0.503056,-0.006048,0.579907,0.092714,-0.019046,-1.609214,0.501982,-0.006726,0.594853
730,0.294355,0.7944,-9.8710,0.502576,-0.005645,0.579880,0.066881,0.005777,-1.610465,0.501982,-0.006323,0.594853
731,0.294758,0.8448,-7.4516,0.501943,-0.005242,0.579868,0.032870,0.038437,-1.611649,0.501982,-0.005920,0.594853
732,0.295161,0.8952,-5.0323,0.501310,-0.004839,0.579883,-0.001162,0.071095,-1.612309,0.501982,-0.005516,0.594853
733,0.295565,0.9456,-2.6129,0.500679,-0.004435,0.579925,-0.035211,0.103746,-1.612444,0.501982,-0.005113,0.594853
734,0.295968,0.9960,-0.1935,0.500050,-0.004032,0.579993,-0.069274,0.136389,-1.612054,0.501982,-0.004710,0.594853
735,0.296371,0.0464,2.2258,0.499425,-0.003629,0.580088,-0.103350,0.169020,-1.611138,0.501982,-0.004307,0.594853
736,0.296774,0.0968,4.6452,0.498804,-0.003226,0.580209,-0.137434,0.201637,-1.609696,0.501982,-0.003904,0.594853
737,0.297177,0.1472,7.0645,0.498188,-0.002823,0.580357,-0.171523,0.234236,-1.607727,0.501982,-0.003500,0.594853
738,0.297581,0.1976,9.4839,0.497580,-0.002419,0.580530,-0.205616,0.266815,-1.605229,0.501982,-0.003097,0.594853
739,0.297984,0.2480,11.9032,0.496979,-0.002016,0.580728,-0.239709,0.299371,-1.602203,0.501982,-0.002694,0.594853
740,0.298387,0.2984,9.6774,0.497531,-0.001613,0.580545,-0.208344,0.269421,-1.605006,0.501982,-0.002291,0.594853
741,0.298790,0.3488,7.2581,0.498139,-0.001210,0.580369,-0.174251,0.236843,-1.607546,0.501982,-0.001887,0.594853
742,0.299194,0.3992,4.8387,0.498754,-0.000806,0.580220,-0.140161,0.204245,-1.609558,0.501982,-0.001484,0.594853
743,0.299597,0.4496,2.4194,0.499375,-0.000403,0.580097,-0.106076,0.171630,-1.611042,0.501982,-0.001081,0.594853
744,0.300000,0.5000,0.0000,0.500000,0.000000,0.580000,-0.072000,0.139000,-1.612000,0.501982,-0.000678,0.594853
745,0.300403,0.5504,-2.4194,0.500629,0.000403,0.579930,-0.037935,0.106358,-1.612432,0.501982,-0.000275,0.594853
746,0.300806,0.6008,-4.8387,0.501260,0.000806,0.579886,-0.003885,0.073707,-1.612339,0.501982,0.000129,0.594853
747,0.301210,0.6512,-7.2581,0.501892,0.001210,0.579869,0.030148,0.041050,-1.611721,0.501982,0.000532,0.594853
748,0.301613,0.7016,-9.6774,0.502525,0.001613,0.579878,0.064161,0.008389,-1.610579,0.501982,0.000935,0.594853
749,0.302016,0.7520,-11.9032,0.503106,0.002016,0.579911,0.095433,-0.021659,-1.609065,0.501982,0.001338,0.594853
750,0.302419,0.8024,-9.4839,0.502474,0.002419,0.579876,0.061441,0.011002,-1.610690,0.501982,0.001742,0.594853
751,0.302823,0.8528,-7.0645,0.501842,0.002823,0.579869,0.027426,0.043663,-1.611790,0.501982,0.002145,0.594853
752,0.303226,0.9032,-4.6452,0.501209,0.003226,0.579888,-0.006609,0.076320,-1.612366,0.501982,0.002548,0.594853
753,0.303629,0.9536,-2.2258,0.500578,0.003629,0.579934,-0.040660,0.108970,-1.612417,0.501982,0.002951,0.594853
754,0.304032,0.0040,0.1935,0.499950,0.004032,0.580007,-0.074726,0.141611,-1.611943,0.501982,0.003354,0.594853
755,0.304435,0.0544,2.6129,0.499325,0.004435,0.580106,-0.108803,0.174240,-1.610943,0.501982,0.003758,0.594853
756,0.304839,0.1048,5.0323,0.498705,0.004839,0.580231,-0.142888,0.206854,-1.609416,0.501982,0.004161,0.594853
757,0.305242,0.1552,7.4516,0.498090,0.005242,0.580382,-0.176978,0.239450,-1.607362,0.501982,0.004564,0.594853
758,0.305645,0.2056,9.8710,0.497483,0.005645,0.580560,-0.211071,0.272026,-1.604780,0.501982,0.004967,0.594853
759,0.306048,0.2560,11.7097,0.497027,0.006048,0.580711,-0.236982,0.296768,-1.602464,0.501982,0.005371,0.594853
760,0.306452,0.3065,9.2903,0.497628,0.006452,0.580515,-0.202889,0.264210,-1.605448,0.501982,0.005774,0.594853
761,0.306855,0.3569,6.8710,0.498237,0.006855,0.580344,-0.168796,0.231629,-1.607904,0.501982,0.006177,0.594853
762,0.307258,0.4073,4.4516,0.498853,0.007258,0.580199,-0.134707,0.199028,-1.609831,0.501982,0.006580,0.594853
763,0.307661,0.4577,2.0323,0.499475,0.007661,0.580080,-0.100623,0.166410,-1.611231,0.501982,0.006984,0.594853
764,0.308065,0.5081,-0.3871,0.500100,0.008065,0.579987,-0.066549,0.133778,-1.612104,0.501982,0.007387,0.594853
765,0.308468,0.5585,-2.8065,0.500730,0.008468,0.579921,-0.032486,0.101135,-1.612453,0.501982,0.007790,0.594853
766,0.308871,0.6089,-5.2258,0.501361,0.008871,0.579881,0.001561,0.068482,-1.612275,0.501982,0.008193,0.594853
767,0.309274,0.6593,-7.6452,0.501994,0.009274,0.579868,0.035591,0.035825,-1.611574,0.501982,0.008596,0.594853
768,0.309677,0.7097,-10.0645,0.502626,0.009677,0.579882,0.069601,0.003164,-1.610348,0.501982,0.009000,0.594853
769,0.310081,0.7601,-11.5161,0.503005,0.010081,0.579903,0.089995,-0.016433,-1.609360,0.501982,0.009403,0.594853
770,0.310484,0.8105,-9.0968,0.502373,0.010484,0.579873,0.056000,0.016228,-1.610901,0.501982,0.009806,0.594853
771,0.310887,0.8609,-6.6774,0.501741,0.010887,0.579870,0.021982,0.048888,-1.611917,0.501982,0.010209,0.594853
772,0.311290,0.9113,-4.2581,0.501108,0.011290,0.579894,-0.012056,0.081544,-1.612409,0.501982,0.010613,0.594853
773,0.311694,0.9617,-1.8387,0.500478,0.011694,0.579944,-0.046110,0.114193,-1.612376,0.501982,0.011016,0.594853
774,0.312097,0.0121,0.5806,0.499850,0.012097,0.580021,-0.080177,0.146832,-1.611818,0.501982,0.011419,0.594853
775,0.312500,0.0625,3.0000,0.499225,0.012500,0.580124,-0.114256,0.179459,-1.610734,0.501982,0.011822,0.594853
776,0.312903,0.1129,5.4194,0.498606,0.012903,0.580254,-0.148342,0.212070,-1.609123,0.501982,0.012225,0.594853
777,0.313306,0.1633,7.8387,0.497993,0.013306,0.580409,-0.182433,0.244664,-1.606985,0.501982,0.012629,0.594853
778,0.313710,0.2137,10.2581,0.497387,0.013710,0.580590,-0.216526,0.277236,-1.604318,0.501982,0.013032,0.594853
779,0.314113,0.2641,11.3226,0.497122,0.014113,0.580678,-0.231527,0.291560,-1.602977,0.501982,0.013435,0.594853
780,0.314516,0.3145,8.9032,0.497725,0.014516,0.580486,-0.197434,0.258998,-1.605877,0.501982,0.013838,0.594853
781,0.314919,0.3649,6.4839,0.498335,0.014919,0.580319,-0.163341,0.226414,-1.608247,0.501982,0.014242,0.594853
782,0.315323,0.4153,4.0645,0.498952,0.015323,0.580178,-0.129253,0.193810,-1.610090,0.501982,0.014645,0.594853
783,0.315726,0.4657,1.6452,0.499574,0.015726,0.580063,-0.095171,0.161190,-1.611406,0.501982,0.015048,0.594853
784,0.316129,0.5161,-0.7742,0.500201,0.016129,0.579975,-0.061098,0.128556,-1.612195,0.501982,0.015451,0.594853
785,0.316532,0.5665,-3.1935,0.500831,0.016532,0.579913,-0.027038,0.095911,-1.612459,0.501982,0.015854,0.594853
786,0.316935,0.6169,-5.6129,0.501462,0.016935,0.579877,0.007007,0.063258,-1.612198,0.501982,0.016258,0.594853
787,0.317339,0.6673,-8.0323,0.502095,0.017339,0.579869,0.041034,0.030599,-1.611413,0.501982,0.016661,0.594853
788,0.317742,0.7177,-10.4516,0.502727,0.017742,0.579887,0.075040,-0.002062,-1.610103,0.501982,0.017064,0.594853
789,0.318145,0.7681,-11.1290,0.502904,0.018145,0.579897,0.084558,-0.011207,-1.609642,0.501982,0.017467,0.594853
790,0.318548,0.8185,-8.7097,0.502272,0.018548,0.579871,0.050558,0.021454,-1.611099,0.501982,0.017871,0.594853
791,0.318952,0.8690,-6.2903,0.501639,0.018952,0.579872,0.016537,0.054114,-1.612031,0.501982,0.018274,0.594853
792,0.319355,0.9194,-3.8710,0.501007,0.019355,0.579900,-0.017503,0.086769,-1.612439,0.501982,0.018677,0.594853
793,0.319758,0.9698,-1.4516,0.500377,0.019758,0.579955,-0.051560,0.119416,-1.612322,0.501982,0.019080,0.594853
794,0.320161,0.0202,0.9677,0.499749,0.020161,0.580036,-0.085629,0.152054,-1.611680,0.501982,0.019484,0.594853
795,0.320565,0.0706,3.3871,0.499126,0.020565,0.580143,-0.119709,0.184678,-1.610512,0.501982,0.019887,0.594853
796,0.320968,0.1210,5.8065,0.498508,0.020968,0.580277,-0.153796,0.217287,-1.608816,0.501982,0.020290,0.594853
797,0.321371,0.1714,8.2258,0.497895,0.021371,0.580436,-0.187888,0.249877,-1.606594,0.501982,0.020693,0.594853
798,0.321774,0.2218,10.6452,0.497290,0.021774,0.580622,-0.221981,0.282445,-1.603842,0.501982,0.021096,0.594853
799,0.322177,0.2722,10.9355,0.497218,0.022177,0.580646,-0.226072,0.286352,-1.603477,0.501982,0.021500,0.594853
800,0.322581,0.3226,8.5161,0.497822,0.022581,0.580457,-0.191979,0.253786,-1.606292,0.501982,0.021903,0.594853
801,0.322984,0.3730,6.0968,0.498434,0.022984,0.580295,-0.157887,0.221199,-1.608578,0.501982,0.022306,0.594853
802,0.323387,0.4234,3.6774,0.499051,0.023387,0.580158,-0.123799,0.188592,-1.610336,0.501982,0.022709,0.594853
803,0.323790,0.4738,1.2581,0.499674,0.023790,0.580047,-0.089718,0.155969,-1.611568,0.501982,0.023113,0.594853
804,0.324194,0.5242,-1.1613,0.500301,0.024194,0.579963,-0.055647,0.123333,-1.612273,0.501982,0.023516,0.594853
805,0.324597,0.5746,-3.5806,0.500931,0.024597,0.579905,-0.021589,0.090687,-1.612453,0.501982,0.023919,0.594853
806,0.325000,0.6250,-6.0000,0.501563,0.025000,0.579874,0.012453,0.058032,-1.612108,0.501982,0.024322,0.594853
807,0.325403,0.6754,-8.4194,0.502196,0.025403,0.579870,0.046477,0.025373,-1.611238,0.501982,0.024725,0.594853
808,0.325806,0.7258,-10.8387,0.502828,0.025806,0.579892,0.080479,-0.007288,-1.609845,0.501982,0.025129,0.594853
809,0.326210,0.7762,-10.7419,0.502803,0.026210,0.579891,0.079119,-0.005982,-1.609910,0.501982,0.025532,0.594853
810,0.326613,0.8266,-8.3226,0.502171,0.026613,0.579870,0.045116,0.026680,-1.611283,0.501982,0.025935,0.594853
811,0.327016,0.8770,-5.9032,0.501538,0.027016,0.579875,0.011092,0.059339,-1.612132,0.501982,0.026338,0.594853
812,0.327419,0.9274,-3.4839,0.500906,0.027419,0.579907,-0.022951,0.091993,-1.612456,0.501982,0.026742,0.594853
813,0.327823,0.9778,-1.0645,0.500276,0.027823,0.579966,-0.057010,0.124639,-1.612255,0.501982,0.027145,0.594853
814,0.328226,0.0282,1.3548,0.499649,0.028226,0.580051,-0.091081,0.157274,-1.611528,0.501982,0.027548,0.594853
815,0.328629,0.0786,3.7742,0.499027,0.028629,0.580163,-0.125162,0.189897,-1.610276,0.501982,0.027951,0.594853
816,0.329032,0.1290,6.1935,0.498409,0.029032,0.580301,-0.159251,0.222502,-1.608496,0.501982,0.028354,0.594853
817,0.329435,0.1794,8.6129,0.497798,0.029435,0.580464,-0.193343,0.255089,-1.606189,0.501982,0.028758,0.594853
818,0.329839,0.2298,11.0323,0.497194,0.029839,0.580654,-0.227436,0.287654,-1.603353,0.501982,0.029161,0.594853
819,0.330242,0.2802,10.5484,0.497314,0.030242,0.580614,-0.220617,0.281143,-1.603963,0.501982,0.029564,0.594853
820,0.330645,0.3306,8.1290,0.497920,0.030645,0.580429,-0.186524,0.248573,-1.606693,0.501982,0.029967,0.594853
821,0.331048,0.3810,5.7097,0.498532,0.031048,0.580271,-0.152433,0.215983,-1.608894,0.501982,0.030371,0.594853
822,0.331452,0.4315,3.2903,0.499151,0.031452,0.580138,-0.118346,0.183373,-1.610568,0.501982,0.030774,0.594853
823,0.331855,0.4819,0.8710,0.499774,0.031855,0.580032,-0.084266,0.150748,-1.611716,0.501982,0.031177,0.594853
824,0.332258,0.5323,-1.5484,0.500402,0.032258,0.579952,-0.050197,0.118110,-1.612337,0.501982,0.031580,0.594853
825,0.332661,0.5827,-3.9677,0.501033,0.032661,0.579898,-0.016141,0.085462,-1.612433,0.501982,0.031984,0.594853
826,0.333065,0.6331,-6.3871,0.501665,0.033065,0.579872,0.017898,0.052807,-1.612004,0.501982,0.032387,0.594853
827,0.333468,0.6835,-8.8065,0.502297,0.033468,0.579872,0.051919,0.020147,-1.611051,0.501982,0.032790,0.594853
828,0.333871,0.7339,-11.2258,0.502929,0.033871,0.579898,0.085917,-0.012514,-1.609573,0.501982,0.033193,0.594853
829,0.334274,0.7843,-10.3548,0.502702,0.034274,0.579886,0.073680,-0.000756,-1.610165,0.501982,0.033596,0.594853
830,0.334677,0.8347,-7.9355,0.502070,0.034677,0.579869,0.039674,0.031905,-1.611454,0.501982,0.034000,0.594853
831,0.335081,0.8851,-5.5161,0.501437,0.035081,0.579878,0.005646,0.064564,-1.612219,0.501982,0.034403,0.594853
832,0.335484,0.9355,-3.0968,0.500805,0.035484,0.579915,-0.028400,0.097217,-1.612459,0.501982,0.034806,0.594853
833,0.335887,0.9859,-0.6774,0.500176,0.035887,0.579978,-0.062461,0.129861,-1.612174,0.501982,0.035209,0.594853
834,0.336290,0.0363,1.7419,0.499549,0.036290,0.580067,-0.096534,0.162495,-1.611363,0.501982,0.035613,0.594853
835,0.336694,0.0867,4.1613,0.498927,0.036694,0.580183,-0.130616,0.195115,-1.610027,0.501982,0.036016,0.594853
836,0.337097,0.1371,6.5806,0.498311,0.037097,0.580325,-0.164705,0.227718,-1.608163,0.501982,0.036419,0.594853
837,0.337500,0.1875,9.0000,0.497701,0.037500,0.580493,-0.198798,0.260301,-1.605771,0.501982,0.036822,0.594853
838,0.337903,0.2379,11.4194,0.497099,0.037903,0.580686,-0.232891,0.292862,-1.602850,0.501982,0.037225,0.594853
839,0.338306,0.2883,10.1613,0.497411,0.038306,0.580583,-0.215162,0.275933,-1.604435,0.501982,0.037629,0.594853
840,0.338710,0.3387,7.7419,0.498017,0.038710,0.580402,-0.181069,0.243360,-1.607081,0.501982,0.038032,0.594853
841,0.339113,0.3891,5.3226,0.498631,0.039113,0.580248,-0.146978,0.210766,-1.609198,0.501982,0.038435,0.594853
842,0.339516,0.4395,2.9032,0.499250,0.039516,0.580119,-0.112892,0.178154,-1.610787,0.501982,0.038838,0.594853
